order_id,customer_id,order_date,order_status,payment_method,shipping_country,shipping_fee,discount,marketing_campaign_id,order_amount
O0009550,C04019,2023-06-07T01:40:00,completed,paypal,Germany,3.99,0.0,,27.06
O0009551,C04019,2023-04-28T04:44:00,completed,credit_card,Germany,5.99,0.0,,110.85
O0009552,C04019,2023-01-20T21:47:00,completed,apple_pay,Germany,9.99,0.0,CAM106,13.87
O0009553,C04019,2023-01-26T19:52:00,completed,credit_card,Germany,0.0,0.0,,6.28
O0009554,C04019,2024-08-09T18:18:00,completed,google_pay,Germany,3.99,0.0,CAM103,26.51
O0009555,C01876,2022-06-28T06:08:00,completed,apple_pay,Brazil,3.99,0.0,,47.55
O0009556,C01876,2025-05-03T11:52:00,completed,google_pay,Brazil,3.99,0.0,,17.02
O0009557,C04019,2023-05-17T14:43:00,completed,bank_transfer,Germany,3.99,0.0,,15.72
O0009558,C04019,2024-04-03T22:06:00,completed,credit_card,Germany,3.99,0.0,,141.34
O0009559,C04019,2022-03-15T14:29:00,completed,bank_transfer,Germany,9.99,0.0,,36.55
O0009560,C04019,2024-10-10T06:46:00,completed,google_pay,Germany,5.99,0.0,,20.9
O0009561,C04019,2025-05-19T17:59:00,completed,google_pay,Germany,3.99,0.0,,64.58
O0009562,C04994,2022-07-04T20:33:00,completed,credit_card,Germany,9.99,0.0,,20.11
O0009563,C04019,2022-06-26T07:09:00,completed,bank_transfer,Germany,3.99,0.0,,18.26
O0009564,C04019,2022-11-08T11:45:00,completed,apple_pay,Germany,3.99,0.0,,66.01
O0009565,C04117,2024-03-12T20:02:00,completed,apple_pay,United States,5.99,0.0,CAM105,66.12
O0009566,C04019,2022-08-22T23:50:00,cancelled,bank_transfer,Germany,3.99,20.0,CAM108,20.99
O0009567,C04019,2024-09-14T00:46:00,completed,credit_card,Germany,3.99,0.0,CAM105,20.34
O0009568,C04019,2023-06-10T18:58:00,completed,bank_transfer,Germany,3.99,0.0,,29.97
O0009569,C04019,2024-09-27T02:14:00,completed,google_pay,Germany,5.99,0.0,,149.56
O0009570,C00248,2024-08-25T20:31:00,completed,apple_pay,United Kingdom,5.99,0.0,,28.37
O0009571,C04019,2022-02-07T17:15:00,returned,credit_card,Germany,3.99,0.0,,14.9
O0009572,C04019,2023-01-15T01:53:00,completed,apple_pay,Germany,9.99,0.0,,30.29
O0009573,C00901,2023-05-01T13:39:00,completed,google_pay,India,5.99,5.0,CAM101,16.62
O0009574,C04019,2022-09-15T23:41:00,completed,google_pay,Germany,5.99,0.0,,68.37
O0009575,C03832,2022-07-21T23:42:00,completed,paypal,France,3.99,0.0,,13.1
O0009576,C04019,2023-11-09T19:07:00,completed,bank_transfer,Germany,3.99,0.0,,166.37
O0009577,C04019,2022-06-14T04:28:00,completed,apple_pay,Germany,3.99,0.0,,27.32
O0009578,C04019,2023-11-24T21:48:00,completed,bank_transfer,Germany,3.99,0.0,,62.58
O0009579,C04019,2024-02-21T15:02:00,returned,google_pay,Germany,0.0,20.0,CAM106,13.66
O0009580,C04019,2022-06-06T16:16:00,completed,bank_transfer,Germany,3.99,0.0,,44.88
O0009581,C04019,2024-02-19T21:18:00,completed,google_pay,Germany,3.99,0.0,,44.66
O0009582,C02786,2023-10-21T04:11:00,completed,paypal,Australia,5.99,0.0,,108.25
O0009583,C04461,2025-08-01T00:04:00,completed,paypal,United States,9.99,0.0,,26.85
O0009584,C04019,2022-10-29T02:07:00,completed,bank_transfer,Germany,3.99,0.0,,17.55
O0009585,C02771,2024-08-03T21:46:00,completed,credit_card,United States,5.99,0.0,CAM105,119.01
O0009586,C04019,2025-02-02T14:02:00,completed,credit_card,Germany,3.99,20.0,CAM104,8.13
O0009587,C00248,2023-05-06T18:01:00,completed,apple_pay,United Kingdom,5.99,0.0,CAM103,27.51
O0009588,C04019,2023-09-23T09:03:00,completed,google_pay,Germany,5.99,0.0,,35.1
O0009589,C01790,2025-06-11T02:53:00,completed,bank_transfer,India,5.99,0.0,,18.35
O0009590,C04019,2025-01-19T09:38:00,completed,paypal,Germany,5.99,0.0,,67.31
O0009591,C01876,2024-11-11T14:32:00,completed,apple_pay,Brazil,3.99,0.0,,58.86
O0009592,C00607,2022-10-11T11:50:00,completed,bank_transfer,France,3.99,0.0,,38.98
O0009593,C04461,2023-07-17T03:20:00,completed,apple_pay,United States,3.99,0.0,,18.09
O0009594,C03832,2023-12-31T23:49:00,completed,credit_card,France,9.99,15.0,CAM103,9.62
O0009595,C04019,2024-03-27T10:07:00,completed,google_pay,Germany,3.99,0.0,,67.02
O0009596,C00248,2022-06-13T11:47:00,completed,credit_card,United Kingdom,3.99,0.0,,129.11
O0009597,C04019,2025-07-17T11:55:00,completed,credit_card,Germany,5.99,0.0,,25.92
O0009598,C04461,2022-06-26T20:14:00,completed,apple_pay,United States,3.99,0.0,,20.12
O0009599,C01876,2023-11-17T13:38:00,completed,apple_pay,Brazil,3.99,0.0,,65.95
O0009600,C02771,2025-03-16T01:42:00,completed,google_pay,United States,3.99,0.0,,52.4
O0009601,C04019,2022-02-23T19:36:00,completed,apple_pay,Germany,3.99,0.0,,18.62
O0009602,C04019,2023-03-15T23:20:00,completed,paypal,Germany,3.99,0.0,,70.47
O0009603,C04019,2023-10-03T18:05:00,completed,apple_pay,Germany,9.99,0.0,,61.43
O0009604,C04019,2024-12-22T17:27:00,completed,bank_transfer,Germany,3.99,0.0,,11.29
O0009605,C04019,2022-01-26T14:59:00,returned,google_pay,Germany,3.99,0.0,,33.53
O0009606,C04019,2024-10-17T07:16:00,completed,paypal,Germany,5.99,0.0,,91.89
O0009607,C04019,2025-02-22T16:35:00,completed,bank_transfer,Germany,3.99,0.0,,103.9
O0009608,C01876,2022-11-11T09:46:00,completed,credit_card,Brazil,3.99,0.0,,55.46
O0009609,C01876,2024-01-13T23:12:00,returned,apple_pay,Brazil,3.99,0.0,,52.71
O0009610,C00248,2023-11-12T03:35:00,completed,credit_card,United Kingdom,5.99,20.0,CAM104,20.98
O0009611,C04019,2025-09-03T02:56:00,completed,paypal,Germany,3.99,0.0,,14.8
O0009612,C04019,2025-06-09T09:57:00,completed,credit_card,Germany,0.0,10.0,CAM102,22.23
O0009613,C04019,2024-01-04T01:30:00,completed,paypal,Germany,3.99,0.0,,17.84
O0009614,C04019,2025-04-15T15:53:00,completed,apple_pay,Germany,9.99,0.0,,24.62
O0009615,C04019,2024-06-08T19:07:00,completed,paypal,Germany,3.99,0.0,,37.12
O0009616,C02771,2025-07-10T14:38:00,completed,google_pay,United States,5.99,0.0,,28.1
O0009617,C04019,2022-01-26T16:51:00,completed,google_pay,Germany,5.99,0.0,,143.34
O0009618,C04019,2023-03-13T22:40:00,completed,google_pay,Germany,3.99,0.0,,41.24
O0009619,C04019,2025-07-19T12:43:00,completed,apple_pay,Germany,5.99,0.0,,76.66
O0009620,C04019,2024-07-30T16:53:00,completed,paypal,Germany,5.99,0.0,,109.16
O0009621,C04019,2025-06-13T18:02:00,completed,apple_pay,Germany,0.0,0.0,,32.64
O0009622,C01876,2024-01-20T00:01:00,completed,google_pay,Brazil,3.99,0.0,,33.01
O0009623,C04019,2023-09-11T16:57:00,completed,paypal,Germany,5.99,0.0,,39.5
O0009624,C00248,2023-03-11T00:35:00,completed,credit_card,United Kingdom,0.0,0.0,,17.11
O0009625,C04019,2024-04-28T14:07:00,completed,bank_transfer,Germany,5.99,0.0,,32.8
O0009626,C01379,2023-07-01T02:47:00,completed,credit_card,United States,0.0,0.0,,37.02
O0009627,C01876,2023-07-30T01:03:00,completed,google_pay,Brazil,3.99,10.0,CAM102,9.86
O0009628,C00248,2022-07-08T06:39:00,completed,credit_card,United Kingdom,3.99,0.0,,54.9
O0009629,C04019,2024-07-14T11:31:00,completed,paypal,Germany,5.99,0.0,,30.26
O0009630,C01186,2025-08-31T15:27:00,completed,credit_card,United States,3.99,0.0,,18.9
O0009631,C04019,2025-02-02T11:53:00,returned,google_pay,Germany,0.0,20.0,CAM105,8.15
O0009632,C04019,2024-10-31T08:24:00,completed,bank_transfer,Germany,5.99,0.0,CAM104,31.43
O0009633,C02771,2023-03-03T15:30:00,completed,google_pay,United States,5.99,0.0,,32.28
O0009634,C00248,2025-08-26T14:04:00,completed,google_pay,United Kingdom,5.99,0.0,,30.94
O0009635,C04019,2023-03-30T16:03:00,completed,google_pay,Germany,9.99,0.0,,29.42
O0009636,C04019,2023-05-18T11:08:00,completed,google_pay,Germany,5.99,0.0,,37.0
O0009637,C01073,2022-11-28T09:14:00,completed,apple_pay,Canada,3.99,0.0,,35.53
O0009638,C04019,2025-01-24T10:52:00,completed,credit_card,Germany,5.99,0.0,,10.99
O0009639,C04019,2023-05-19T10:46:00,completed,paypal,Germany,0.0,0.0,,11.73
O0009640,C04019,2023-11-22T18:07:00,completed,paypal,Germany,0.0,10.0,CAM107,2.0
O0009641,C00248,2024-10-04T03:14:00,completed,google_pay,United Kingdom,3.99,0.0,,27.1
O0009642,C04019,2023-08-10T14:48:00,completed,paypal,Germany,3.99,0.0,,11.9
O0009643,C01876,2025-07-09T17:36:00,completed,credit_card,Brazil,3.99,0.0,,37.56
O0009644,C04019,2025-04-11T04:41:00,completed,apple_pay,Germany,3.99,0.0,,30.9
O0009645,C01876,2025-02-20T13:41:00,completed,google_pay,Brazil,3.99,0.0,,160.28
O0009646,C04019,2024-09-16T00:43:00,returned,bank_transfer,Germany,5.99,0.0,CAM109,30.89
O0009647,C04019,2024-10-07T21:27:00,completed,paypal,Germany,0.0,0.0,CAM103,47.16
O0009648,C01876,2022-02-16T03:21:00,completed,apple_pay,Brazil,3.99,0.0,,60.79
O0009649,C03832,2024-03-12T13:32:00,completed,google_pay,France,3.99,0.0,,8.99
O0009650,C00248,2023-07-23T17:08:00,completed,apple_pay,United Kingdom,3.99,0.0,,21.51
O0009651,C03832,2022-12-30T09:58:00,completed,google_pay,France,3.99,0.0,,28.63
O0009652,C01876,2025-03-18T10:12:00,returned,credit_card,Brazil,3.99,10.0,CAM109,31.24
O0009653,C01379,2025-08-22T00:49:00,completed,google_pay,United States,3.99,0.0,,13.1
O0009654,C04019,2024-12-07T00:38:00,completed,paypal,Germany,3.99,0.0,CAM110,10.93
O0009655,C04019,2022-05-02T09:18:00,completed,apple_pay,Germany,3.99,0.0,,33.53
O0009656,C01073,2022-10-22T18:57:00,completed,google_pay,Canada,5.99,0.0,,59.24
O0009657,C04019,2025-08-22T19:22:00,completed,google_pay,Germany,3.99,0.0,,26.37
O0009658,C00248,2023-07-04T22:10:00,completed,credit_card,United Kingdom,3.99,0.0,,29.93
O0009659,C04019,2023-04-10T13:11:00,completed,google_pay,Germany,3.99,0.0,CAM103,12.1
O0009660,C04019,2023-07-23T13:44:00,completed,bank_transfer,Germany,3.99,0.0,,33.0
O0009661,C04019,2022-10-09T13:06:00,completed,bank_transfer,Germany,3.99,0.0,,10.48
O0009662,C04019,2023-07-02T16:55:00,completed,google_pay,Germany,5.99,0.0,,65.66
O0009663,C04019,2023-12-14T10:29:00,completed,paypal,Germany,0.0,10.0,CAM104,16.81
O0009664,C04019,2022-02-09T07:28:00,completed,bank_transfer,Germany,3.99,0.0,,114.04
O0009665,C04019,2023-10-05T07:29:00,completed,google_pay,Germany,3.99,0.0,,36.13
O0009666,C04019,2023-02-17T10:44:00,completed,apple_pay,Germany,3.99,0.0,,44.46
O0009667,C04019,2023-05-02T01:22:00,completed,bank_transfer,Germany,5.99,0.0,,37.08
O0009668,C04019,2024-02-07T20:24:00,completed,credit_card,Germany,3.99,0.0,,25.85
O0009669,C04019,2024-04-07T19:50:00,completed,credit_card,Germany,5.99,0.0,,21.87
O0009670,C03985,2022-12-10T03:01:00,completed,apple_pay,Germany,3.99,0.0,,253.13
O0009671,C04019,2023-10-02T19:37:00,completed,google_pay,Germany,0.0,0.0,,51.47
O0009672,C04019,2024-12-17T18:10:00,completed,credit_card,Germany,5.99,0.0,,31.64
O0009673,C01876,2023-12-04T03:26:00,completed,google_pay,Brazil,3.99,0.0,,78.23
O0009674,C01876,2023-04-17T11:19:00,completed,paypal,Brazil,5.99,0.0,,36.19
O0009675,C04019,2022-06-05T04:11:00,completed,credit_card,Germany,9.99,0.0,,21.95
O0009676,C04019,2022-02-20T23:44:00,completed,credit_card,Germany,9.99,0.0,,34.12
O0009677,C00248,2024-03-11T05:14:00,completed,credit_card,United Kingdom,5.99,10.0,CAM109,28.24
O0009678,C04019,2023-01-02T12:00:00,completed,credit_card,Germany,3.99,0.0,,8.99
O0009679,C02884,2023-01-14T21:59:00,completed,google_pay,India,3.99,0.0,,150.4
O0009680,C04019,2022-04-03T09:59:00,completed,credit_card,Germany,3.99,0.0,CAM108,49.9
O0009681,C04019,2023-04-19T18:39:00,completed,bank_transfer,Germany,9.99,0.0,,34.63
O0009682,C02516,2025-08-28T18:38:00,completed,paypal,Canada,3.99,0.0,CAM101,25.47
O0009683,C04019,2022-12-20T23:10:00,completed,apple_pay,Germany,0.0,0.0,,9.94
O0009684,C04019,2022-01-19T09:00:00,completed,paypal,Germany,3.99,0.0,,160.28
O0009685,C04019,2023-12-07T19:06:00,completed,google_pay,Germany,3.99,0.0,CAM105,30.43
O0009686,C02701,2023-12-11T18:34:00,completed,paypal,Brazil,9.99,0.0,,43.62
O0009687,C04019,2023-04-13T17:26:00,completed,apple_pay,Germany,0.0,0.0,,115.99
O0009688,C04019,2022-08-01T23:05:00,returned,google_pay,Germany,3.99,0.0,,19.66
O0009689,C04019,2022-09-24T19:14:00,returned,paypal,Germany,0.0,0.0,,15.63
O0009690,C00248,2024-08-04T22:10:00,completed,bank_transfer,United Kingdom,5.99,15.0,CAM108,47.42
O0009691,C04019,2023-07-07T12:46:00,completed,bank_transfer,Germany,3.99,0.0,,34.72
O0009692,C04019,2025-03-24T00:31:00,completed,google_pay,Germany,5.99,0.0,,13.36
O0009693,C00248,2023-09-15T14:22:00,completed,credit_card,United Kingdom,3.99,0.0,,38.14
O0009694,C00248,2024-09-30T04:54:00,completed,apple_pay,United Kingdom,3.99,0.0,CAM110,18.02
O0009695,C00248,2022-10-02T16:03:00,completed,bank_transfer,United Kingdom,3.99,0.0,,13.82
O0009696,C00248,2023-12-22T00:51:00,completed,credit_card,United Kingdom,0.0,0.0,,24.17
O0009697,C04019,2022-04-26T03:34:00,completed,paypal,Germany,9.99,5.0,CAM108,114.68
O0009698,C04019,2025-06-08T21:42:00,completed,bank_transfer,Germany,5.99,0.0,,18.42
O0009699,C04019,2025-01-12T14:32:00,completed,bank_transfer,Germany,3.99,0.0,,143.05
O0009700,C04938,2022-12-27T20:39:00,returned,apple_pay,Australia,3.99,0.0,,23.77
O0009701,C00248,2023-01-14T22:02:00,completed,bank_transfer,United Kingdom,5.99,0.0,,90.84
O0009702,C04019,2022-08-14T16:57:00,completed,google_pay,Germany,5.99,0.0,,60.86
O0009703,C04019,2022-11-15T00:58:00,completed,paypal,Germany,3.99,0.0,,23.76
O0009704,C04019,2023-05-25T03:37:00,completed,paypal,Germany,3.99,0.0,,41.03
O0009705,C04019,2025-01-30T21:01:00,completed,credit_card,Germany,3.99,0.0,,10.0
O0009706,C04019,2022-08-01T13:55:00,completed,paypal,Germany,5.99,0.0,,27.02
O0009707,C00248,2025-09-08T11:48:00,completed,bank_transfer,United Kingdom,5.99,0.0,,26.84
O0009708,C04019,2024-01-21T11:19:00,completed,apple_pay,Germany,3.99,0.0,,141.34
O0009709,C04019,2022-01-09T16:05:00,completed,paypal,Germany,5.99,0.0,,49.25
O0009710,C00248,2023-08-15T13:08:00,completed,google_pay,United Kingdom,5.99,0.0,,562.51
O0009711,C04019,2024-11-28T11:47:00,completed,bank_transfer,Germany,0.0,0.0,,12.85
O0009712,C00248,2022-08-28T15:52:00,completed,apple_pay,United Kingdom,3.99,0.0,,44.01
O0009713,C04019,2022-03-11T00:38:00,completed,credit_card,Germany,3.99,0.0,,24.0
O0009714,C04019,2024-11-13T12:21:00,completed,bank_transfer,Germany,3.99,0.0,CAM109,103.98
O0009715,C04019,2022-04-29T21:06:00,cancelled,bank_transfer,Germany,3.99,0.0,,15.1
O0009716,C00248,2024-06-16T06:06:00,completed,apple_pay,United Kingdom,5.99,0.0,,21.86
O0009717,C00248,2022-09-08T15:07:00,completed,bank_transfer,United Kingdom,5.99,0.0,,49.55
O0009718,C04019,2025-05-14T10:21:00,completed,google_pay,Germany,3.99,0.0,,109.25
O0009719,C00248,2023-06-01T07:27:00,completed,google_pay,United Kingdom,3.99,0.0,,94.76
O0009720,C04019,2023-03-28T07:34:00,completed,apple_pay,Germany,5.99,0.0,,28.1
O0009721,C04087,2025-04-12T23:24:00,completed,bank_transfer,United Kingdom,3.99,0.0,,9.9
O0009722,C00248,2024-08-08T02:14:00,completed,paypal,United Kingdom,3.99,0.0,,30.94
O0009723,C04019,2023-01-12T22:58:00,completed,apple_pay,Germany,3.99,0.0,,185.09
O0009724,C01876,2022-04-07T23:29:00,completed,bank_transfer,Brazil,3.99,0.0,,33.1
O0009725,C04019,2022-07-05T00:45:00,completed,google_pay,Germany,3.99,0.0,,64.26
O0009726,C01876,2025-07-18T18:46:00,completed,google_pay,Brazil,9.99,0.0,,21.56
O0009727,C04019,2022-01-10T21:58:00,completed,paypal,Germany,3.99,0.0,,34.19
O0009728,C00248,2023-02-12T08:44:00,completed,bank_transfer,United Kingdom,3.99,0.0,,28.63
O0009729,C04019,2024-08-16T06:26:00,completed,paypal,Germany,3.99,0.0,,86.46
O0009730,C01876,2025-08-15T15:47:00,completed,paypal,Brazil,3.99,0.0,,98.6
O0009731,C04019,2022-01-16T23:35:00,completed,apple_pay,Germany,3.99,0.0,CAM108,42.03
O0009732,C04019,2024-04-01T13:07:00,returned,bank_transfer,Germany,5.99,0.0,,87.7
O0009733,C04019,2024-04-27T00:15:00,completed,bank_transfer,Germany,0.0,0.0,,53.25
O0009734,C04019,2024-02-03T11:32:00,completed,credit_card,Germany,3.99,0.0,,47.55
O0009735,C04019,2022-07-20T02:17:00,completed,paypal,Germany,3.99,10.0,CAM102,19.71
O0009736,C01073,2025-04-08T02:15:00,completed,bank_transfer,Canada,5.99,15.0,CAM110,63.45
O0009737,C04019,2024-03-14T06:32:00,completed,apple_pay,Germany,3.99,0.0,,1073.91
O0009738,C02204,2024-07-17T16:14:00,completed,paypal,United States,0.0,0.0,,30.2
O0009739,C04019,2024-04-02T20:00:00,completed,apple_pay,Germany,5.99,0.0,,42.17
O0009740,C04019,2024-11-26T05:20:00,completed,google_pay,Germany,3.99,0.0,,18.63
O0009741,C04019,2025-04-19T07:41:00,completed,apple_pay,Germany,5.99,0.0,,124.12
O0009742,C04019,2024-12-02T11:28:00,completed,apple_pay,Germany,3.99,0.0,,29.73
O0009743,C01876,2022-04-23T05:24:00,completed,paypal,Brazil,3.99,0.0,,43.27
O0009744,C04019,2024-08-07T12:09:00,completed,paypal,Germany,3.99,0.0,,19.12
O0009745,C00248,2024-12-30T22:12:00,completed,credit_card,United Kingdom,3.99,0.0,,11.36
O0009746,C04019,2024-04-30T22:55:00,returned,credit_card,Germany,5.99,0.0,,52.65
O0009747,C01876,2025-05-15T05:42:00,cancelled,apple_pay,Brazil,3.99,0.0,,180.8
O0009748,C04019,2023-05-22T17:01:00,completed,credit_card,Germany,5.99,0.0,,75.7
O0009749,C01186,2023-11-18T23:00:00,completed,credit_card,United States,5.99,0.0,,63.2
O0009750,C04019,2024-02-21T01:26:00,returned,google_pay,Germany,3.99,0.0,,28.78
O0009751,C00248,2024-05-21T09:34:00,completed,apple_pay,United Kingdom,3.99,10.0,CAM106,93.79
O0009752,C04019,2022-10-06T02:24:00,completed,apple_pay,Germany,3.99,20.0,CAM106,12.74
O0009753,C04019,2022-04-17T19:04:00,completed,apple_pay,Germany,9.99,0.0,,14.99
O0009754,C03985,2022-05-13T03:22:00,completed,credit_card,Germany,0.0,0.0,,29.77
O0009755,C04019,2025-04-03T04:11:00,completed,credit_card,Germany,3.99,0.0,,24.25
O0009756,C04019,2024-05-11T19:13:00,completed,bank_transfer,Germany,3.99,0.0,,9.5
O0009757,C04019,2022-02-18T04:43:00,completed,bank_transfer,Germany,3.99,0.0,,41.47
O0009758,C04019,2022-08-09T02:02:00,completed,google_pay,Germany,3.99,0.0,,55.02
O0009759,C04019,2024-11-06T03:26:00,completed,google_pay,Germany,5.99,0.0,,16.52
O0009760,C04019,2023-06-30T09:38:00,completed,apple_pay,Germany,3.99,0.0,,26.41
O0009761,C04019,2022-11-24T17:34:00,completed,google_pay,Germany,0.0,0.0,,30.48
O0009762,C04019,2024-12-31T11:26:00,completed,paypal,Germany,3.99,0.0,,20.29
O0009763,C04019,2025-03-09T21:23:00,completed,bank_transfer,Germany,5.99,0.0,,19.21
O0009764,C04019,2024-08-28T12:41:00,returned,google_pay,Germany,5.99,0.0,,55.66
O0009765,C04019,2023-06-29T11:24:00,completed,google_pay,Germany,3.99,0.0,,82.47
O0009766,C04019,2022-08-26T04:25:00,completed,apple_pay,Germany,3.99,0.0,,30.28
O0009767,C04019,2025-08-25T11:00:00,completed,apple_pay,Germany,3.99,0.0,,25.02
O0009768,C00248,2022-01-06T10:25:00,completed,paypal,United Kingdom,5.99,0.0,,96.54
O0009769,C04019,2025-06-29T01:26:00,completed,google_pay,Germany,3.99,0.0,CAM103,62.86
O0009770,C01876,2023-10-25T21:19:00,completed,bank_transfer,Brazil,3.99,15.0,CAM110,3.54
O0009771,C04019,2025-02-26T02:19:00,completed,paypal,Germany,5.99,0.0,CAM101,60.86
O0009772,C04994,2024-01-16T21:10:00,completed,google_pay,Germany,3.99,0.0,CAM106,17.98
O0009773,C01876,2023-12-09T09:38:00,completed,paypal,Brazil,3.99,0.0,,106.83
O0009774,C04019,2023-06-01T12:48:00,completed,google_pay,Germany,3.99,0.0,,110.17
O0009775,C04019,2023-12-26T09:45:00,completed,paypal,Germany,3.99,0.0,,67.02
O0009776,C04019,2022-09-04T15:55:00,completed,bank_transfer,Germany,3.99,0.0,CAM109,18.26
O0009777,C04094,2023-03-11T05:15:00,returned,apple_pay,Canada,3.99,0.0,,54.36
O0009778,C04019,2025-01-13T11:28:00,completed,paypal,Germany,9.99,0.0,,61.02
O0009779,C04019,2024-08-18T09:55:00,completed,paypal,Germany,3.99,0.0,,77.21
O0009780,C04019,2024-02-25T12:12:00,completed,google_pay,Germany,3.99,0.0,,98.6
O0009781,C04019,2023-12-18T19:16:00,completed,apple_pay,Germany,3.99,0.0,,30.6
O0009782,C04938,2024-09-10T02:13:00,completed,paypal,Australia,5.99,0.0,,17.1
O0009783,C04994,2022-12-03T03:46:00,completed,apple_pay,Germany,3.99,0.0,,12.73
O0009784,C04019,2024-07-02T21:51:00,completed,credit_card,Germany,3.99,0.0,,24.33
O0009785,C04019,2022-09-16T06:23:00,completed,paypal,Germany,3.99,0.0,,15.96
O0009786,C04019,2023-05-01T22:21:00,completed,credit_card,Germany,3.99,0.0,,23.46
O0009787,C04019,2023-01-22T22:15:00,completed,bank_transfer,Germany,3.99,0.0,CAM102,61.28
O0009788,C01379,2022-10-01T00:34:00,completed,bank_transfer,United States,3.99,10.0,CAM104,14.77
O0009789,C04019,2025-01-03T13:56:00,completed,apple_pay,Germany,5.99,0.0,,43.86
O0009790,C02701,2024-09-27T01:16:00,returned,google_pay,Brazil,3.99,0.0,,25.14
O0009791,C04019,2022-03-27T12:32:00,completed,google_pay,Germany,3.99,0.0,,45.1
O0009792,C00248,2022-07-18T14:37:00,completed,bank_transfer,United Kingdom,5.99,0.0,CAM101,17.95
O0009793,C04019,2022-10-10T16:30:00,completed,apple_pay,Germany,9.99,0.0,,30.51
O0009794,C04019,2022-03-13T04:10:00,completed,bank_transfer,Germany,3.99,0.0,,23.77
O0009795,C04019,2024-08-31T17:11:00,completed,google_pay,Germany,9.99,0.0,,76.24
O0009796,C04019,2024-01-17T01:06:00,completed,google_pay,Germany,5.99,0.0,,179.37
O0009797,C00248,2024-04-25T01:47:00,cancelled,paypal,United Kingdom,3.99,0.0,,14.91
O0009798,C04019,2024-05-31T03:25:00,completed,apple_pay,Germany,3.99,0.0,,63.43
O0009799,C00248,2022-07-08T16:52:00,completed,google_pay,United Kingdom,5.99,0.0,,31.93
O0009800,C04019,2022-01-07T14:11:00,completed,bank_transfer,Germany,3.99,0.0,,30.8
O0009801,C04019,2025-01-24T03:26:00,completed,google_pay,Germany,3.99,0.0,,64.52
O0009802,C04461,2022-08-31T18:22:00,completed,bank_transfer,United States,3.99,0.0,,82.47
O0009803,C04019,2025-04-25T23:23:00,completed,apple_pay,Germany,3.99,0.0,,10.27
O0009804,C00203,2025-08-25T23:26:00,completed,apple_pay,Brazil,0.0,0.0,CAM102,24.8
O0009805,C00248,2023-12-24T12:19:00,completed,paypal,United Kingdom,5.99,0.0,,116.1
O0009806,C04461,2022-03-16T15:25:00,completed,bank_transfer,United States,5.99,0.0,,19.17
